ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
47388,variation,,Tubo de hierro cuadrado 100x100x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"83,42",,,,,,,TSC176,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47389,variation,,Tubo de hierro cuadrado 100x100x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"83,42",,,,,,,TSC176,,,,,,2,Color,Oxido,,1,,,,,,,,,
47393,variation,,Tubo de hierro cuadrado 100x100x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"102,68",,,,,,,TSC177,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47394,variation,,Tubo de hierro cuadrado 100x100x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"102,68",,,,,,,TSC177,,,,,,2,Color,Oxido,,1,,,,,,,,,
47395,variation,,Tubo de hierro cuadrado 100x100x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"102,68",,,,,,,TSC177,,,,,,3,Color,Hierro,,1,,,,,,,,,
47396,variation,,Tubo de hierro cuadrado 100x100x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"102,68",,,,,,,TSC177,,,,,,4,Color,Blanco,,1,,,,,,,,,
47397,variation,,Tubo de hierro cuadrado 100x100x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"102,68",,,,,,,TSC177,,,,,,5,Color,Negro,,1,,,,,,,,,
47398,variation,,Tubo de hierro cuadrado 100x100x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"121,18",,,,,,,TSC178,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47399,variation,,Tubo de hierro cuadrado 100x100x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"121,18",,,,,,,TSC178,,,,,,2,Color,Oxido,,1,,,,,,,,,
47400,variation,,Tubo de hierro cuadrado 100x100x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"121,18",,,,,,,TSC178,,,,,,3,Color,Hierro,,1,,,,,,,,,
47401,variation,,Tubo de hierro cuadrado 100x100x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"121,18",,,,,,,TSC178,,,,,,4,Color,Blanco,,1,,,,,,,,,
47402,variation,,Tubo de hierro cuadrado 100x100x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"121,18",,,,,,,TSC178,,,,,,5,Color,Negro,,1,,,,,,,,,
47403,variation,,Tubo de hierro cuadrado 100x100x8 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"152,58",,,,,,,TSC179,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47404,variation,,Tubo de hierro cuadrado 100x100x8 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"152,58",,,,,,,TSC179,,,,,,2,Color,Oxido,,1,,,,,,,,,
47405,variation,,Tubo de hierro cuadrado 100x100x8 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"152,58",,,,,,,TSC179,,,,,,3,Color,Hierro,,1,,,,,,,,,
47406,variation,,Tubo de hierro cuadrado 100x100x8 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"152,58",,,,,,,TSC179,,,,,,4,Color,Blanco,,1,,,,,,,,,
47407,variation,,Tubo de hierro cuadrado 100x100x8 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"152,58",,,,,,,TSC179,,,,,,5,Color,Negro,,1,,,,,,,,,
47408,variation,,Tubo de hierro cuadrado 100x100x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"200,08",,,,,,,TSC180,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47409,variation,,Tubo de hierro cuadrado 100x100x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"200,08",,,,,,,TSC180,,,,,,2,Color,Oxido,,1,,,,,,,,,
47410,variation,,Tubo de hierro cuadrado 100x100x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"200,08",,,,,,,TSC180,,,,,,3,Color,Hierro,,1,,,,,,,,,
47411,variation,,Tubo de hierro cuadrado 100x100x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"200,08",,,,,,,TSC180,,,,,,4,Color,Blanco,,1,,,,,,,,,
47412,variation,,Tubo de hierro cuadrado 100x100x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"200,08",,,,,,,TSC180,,,,,,5,Color,Negro,,1,,,,,,,,,
47413,variation,,Tubo de hierro cuadrado 110x110x3 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"70,6",,,,,,,TSC181,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47414,variation,,Tubo de hierro cuadrado 110x110x3 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"70,6",,,,,,,TSC181,,,,,,2,Color,Oxido,,1,,,,,,,,,
47415,variation,,Tubo de hierro cuadrado 110x110x3 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"70,6",,,,,,,TSC181,,,,,,3,Color,Hierro,,1,,,,,,,,,
47416,variation,,Tubo de hierro cuadrado 110x110x3 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"70,6",,,,,,,TSC181,,,,,,4,Color,Blanco,,1,,,,,,,,,
47417,variation,,Tubo de hierro cuadrado 110x110x3 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"70,6",,,,,,,TSC181,,,,,,5,Color,Negro,,1,,,,,,,,,
47418,variation,,Tubo de hierro cuadrado 110x110x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"92,68",,,,,,,TSC182,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47419,variation,,Tubo de hierro cuadrado 110x110x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"92,68",,,,,,,TSC182,,,,,,2,Color,Oxido,,1,,,,,,,,,
47420,variation,,Tubo de hierro cuadrado 110x110x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"92,68",,,,,,,TSC182,,,,,,3,Color,Hierro,,1,,,,,,,,,
47421,variation,,Tubo de hierro cuadrado 110x110x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"92,68",,,,,,,TSC182,,,,,,4,Color,Blanco,,1,,,,,,,,,
47422,variation,,Tubo de hierro cuadrado 110x110x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"92,68",,,,,,,TSC182,,,,,,5,Color,Negro,,1,,,,,,,,,
47426,variation,,Tubo de hierro cuadrado 110x110x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC183,,,,,,4,Color,Blanco,,1,,,,,,,,,
47427,variation,,Tubo de hierro cuadrado 110x110x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC183,,,,,,5,Color,Negro,,1,,,,,,,,,
47423,variation,,Tubo de hierro cuadrado 110x110x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC183,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47424,variation,,Tubo de hierro cuadrado 110x110x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC183,,,,,,2,Color,Oxido,,1,,,,,,,,,
47425,variation,,Tubo de hierro cuadrado 110x110x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"114,06",,,,,,,TSC183,,,,,,3,Color,Hierro,,1,,,,,,,,,
47428,variation,,Tubo de hierro cuadrado 110x110x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"134,76",,,,,,,TSC184,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47429,variation,,Tubo de hierro cuadrado 110x110x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"134,76",,,,,,,TSC184,,,,,,2,Color,Oxido,,1,,,,,,,,,
47430,variation,,Tubo de hierro cuadrado 110x110x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"134,76",,,,,,,TSC184,,,,,,3,Color,Hierro,,1,,,,,,,,,
47431,variation,,Tubo de hierro cuadrado 110x110x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"134,76",,,,,,,TSC184,,,,,,4,Color,Blanco,,1,,,,,,,,,
47432,variation,,Tubo de hierro cuadrado 110x110x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"134,76",,,,,,,TSC184,,,,,,5,Color,Negro,,1,,,,,,,,,
47433,variation,,Tubo de hierro cuadrado 110x110x8 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"207,9",,,,,,,TSC185,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47434,variation,,Tubo de hierro cuadrado 110x110x8 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"207,9",,,,,,,TSC185,,,,,,2,Color,Oxido,,1,,,,,,,,,
47435,variation,,Tubo de hierro cuadrado 110x110x8 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"207,9",,,,,,,TSC185,,,,,,3,Color,Hierro,,1,,,,,,,,,
47436,variation,,Tubo de hierro cuadrado 110x110x8 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"207,9",,,,,,,TSC185,,,,,,4,Color,Blanco,,1,,,,,,,,,
47437,variation,,Tubo de hierro cuadrado 110x110x8 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"207,9",,,,,,,TSC185,,,,,,5,Color,Negro,,1,,,,,,,,,
47438,variation,,Tubo de hierro cuadrado 110x110x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"204,6",,,,,,,TSC186,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47439,variation,,Tubo de hierro cuadrado 110x110x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"204,6",,,,,,,TSC186,,,,,,2,Color,Oxido,,1,,,,,,,,,
47440,variation,,Tubo de hierro cuadrado 110x110x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"204,6",,,,,,,TSC186,,,,,,3,Color,Hierro,,1,,,,,,,,,
47441,variation,,Tubo de hierro cuadrado 110x110x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"204,6",,,,,,,TSC186,,,,,,4,Color,Blanco,,1,,,,,,,,,
47442,variation,,Tubo de hierro cuadrado 110x110x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"204,6",,,,,,,TSC186,,,,,,5,Color,Negro,,1,,,,,,,,,
47443,variation,,Tubo de hierro cuadrado 120x120x3 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,98",,,,,,,TSC187,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47444,variation,,Tubo de hierro cuadrado 120x120x3 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,98",,,,,,,TSC187,,,,,,2,Color,Oxido,,1,,,,,,,,,
47445,variation,,Tubo de hierro cuadrado 120x120x3 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,98",,,,,,,TSC187,,,,,,3,Color,Hierro,,1,,,,,,,,,
47446,variation,,Tubo de hierro cuadrado 120x120x3 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,98",,,,,,,TSC187,,,,,,4,Color,Blanco,,1,,,,,,,,,
47447,variation,,Tubo de hierro cuadrado 120x120x3 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"76,98",,,,,,,TSC187,,,,,,5,Color,Negro,,1,,,,,,,,,
47448,variation,,Tubo de hierro cuadrado 120x120x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"101,24",,,,,,,TSC188,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47449,variation,,Tubo de hierro cuadrado 120x120x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"101,24",,,,,,,TSC188,,,,,,2,Color,Oxido,,1,,,,,,,,,
47450,variation,,Tubo de hierro cuadrado 120x120x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"101,24",,,,,,,TSC188,,,,,,3,Color,Hierro,,1,,,,,,,,,
47451,variation,,Tubo de hierro cuadrado 120x120x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"101,24",,,,,,,TSC188,,,,,,4,Color,Blanco,,1,,,,,,,,,
47452,variation,,Tubo de hierro cuadrado 120x120x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"101,24",,,,,,,TSC188,,,,,,5,Color,Negro,,1,,,,,,,,,
47453,variation,,Tubo de hierro cuadrado 120x120x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"124,76",,,,,,,TSC189,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47454,variation,,Tubo de hierro cuadrado 120x120x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"124,76",,,,,,,TSC189,,,,,,2,Color,Oxido,,1,,,,,,,,,
47455,variation,,Tubo de hierro cuadrado 120x120x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"124,76",,,,,,,TSC189,,,,,,3,Color,Hierro,,1,,,,,,,,,
47456,variation,,Tubo de hierro cuadrado 120x120x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"124,76",,,,,,,TSC189,,,,,,4,Color,Blanco,,1,,,,,,,,,
47457,variation,,Tubo de hierro cuadrado 120x120x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"124,76",,,,,,,TSC189,,,,,,5,Color,Negro,,1,,,,,,,,,
47462,variation,,Tubo de hierro cuadrado 120x120x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC190,,,,,,5,Color,Negro,,1,,,,,,,,,
47458,variation,,Tubo de hierro cuadrado 120x120x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC190,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47459,variation,,Tubo de hierro cuadrado 120x120x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC190,,,,,,2,Color,Oxido,,1,,,,,,,,,
47460,variation,,Tubo de hierro cuadrado 120x120x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC190,,,,,,3,Color,Hierro,,1,,,,,,,,,
47461,variation,,Tubo de hierro cuadrado 120x120x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"147,58",,,,,,,TSC190,,,,,,4,Color,Blanco,,1,,,,,,,,,
47465,variation,,Tubo de hierro cuadrado 120x120x8 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC191,,,,,,3,Color,Hierro,,1,,,,,,,,,
47466,variation,,Tubo de hierro cuadrado 120x120x8 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC191,,,,,,4,Color,Blanco,,1,,,,,,,,,
47467,variation,,Tubo de hierro cuadrado 120x120x8 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC191,,,,,,5,Color,Negro,,1,,,,,,,,,
47463,variation,,Tubo de hierro cuadrado 120x120x8 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC191,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47464,variation,,Tubo de hierro cuadrado 120x120x8 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"188,22",,,,,,,TSC191,,,,,,2,Color,Oxido,,1,,,,,,,,,
47468,variation,,Tubo de hierro cuadrado 120x120x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,12",,,,,,,TSC192,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47469,variation,,Tubo de hierro cuadrado 120x120x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,12",,,,,,,TSC192,,,,,,2,Color,Oxido,,1,,,,,,,,,
47470,variation,,Tubo de hierro cuadrado 120x120x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,12",,,,,,,TSC192,,,,,,3,Color,Hierro,,1,,,,,,,,,
47471,variation,,Tubo de hierro cuadrado 120x120x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,12",,,,,,,TSC192,,,,,,4,Color,Blanco,,1,,,,,,,,,
47472,variation,,Tubo de hierro cuadrado 120x120x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"228,12",,,,,,,TSC192,,,,,,5,Color,Negro,,1,,,,,,,,,
47476,variation,,Tubo de hierro cuadrado 120x120x12 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"256,62",,,,,,,TSC193,,,,,,4,Color,Blanco,,1,,,,,,,,,
47477,variation,,Tubo de hierro cuadrado 120x120x12 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"256,62",,,,,,,TSC193,,,,,,5,Color,Negro,,1,,,,,,,,,
47473,variation,,Tubo de hierro cuadrado 120x120x12 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"256,62",,,,,,,TSC193,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47474,variation,,Tubo de hierro cuadrado 120x120x12 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"256,62",,,,,,,TSC193,,,,,,2,Color,Oxido,,1,,,,,,,,,
47475,variation,,Tubo de hierro cuadrado 120x120x12 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"256,62",,,,,,,TSC193,,,,,,3,Color,Hierro,,1,,,,,,,,,
47478,variation,,Tubo de hierro cuadrado 120x120x12.5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,76",,,,,,,TSC194,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47479,variation,,Tubo de hierro cuadrado 120x120x12.5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,76",,,,,,,TSC194,,,,,,2,Color,Oxido,,1,,,,,,,,,
47480,variation,,Tubo de hierro cuadrado 120x120x12.5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,76",,,,,,,TSC194,,,,,,3,Color,Hierro,,1,,,,,,,,,
47481,variation,,Tubo de hierro cuadrado 120x120x12.5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,76",,,,,,,TSC194,,,,,,4,Color,Blanco,,1,,,,,,,,,
47482,variation,,Tubo de hierro cuadrado 120x120x12.5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,76",,,,,,,TSC194,,,,,,5,Color,Negro,,1,,,,,,,,,
47486,variation,,Tubo de hierro cuadrado 125x125x3 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"80,54",,,,,,,TSC195,,,,,,4,Color,Blanco,,1,,,,,,,,,
47487,variation,,Tubo de hierro cuadrado 125x125x3 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"80,54",,,,,,,TSC195,,,,,,5,Color,Negro,,1,,,,,,,,,
47483,variation,,Tubo de hierro cuadrado 125x125x3 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"80,54",,,,,,,TSC195,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47484,variation,,Tubo de hierro cuadrado 125x125x3 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"80,54",,,,,,,TSC195,,,,,,2,Color,Oxido,,1,,,,,,,,,
47485,variation,,Tubo de hierro cuadrado 125x125x3 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"80,54",,,,,,,TSC195,,,,,,3,Color,Hierro,,1,,,,,,,,,
47488,variation,,Tubo de hierro cuadrado 125x125x4 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"106,24",,,,,,,TSC196,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47489,variation,,Tubo de hierro cuadrado 125x125x4 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"106,24",,,,,,,TSC196,,,,,,2,Color,Oxido,,1,,,,,,,,,
47490,variation,,Tubo de hierro cuadrado 125x125x4 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"106,24",,,,,,,TSC196,,,,,,3,Color,Hierro,,1,,,,,,,,,
47491,variation,,Tubo de hierro cuadrado 125x125x4 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"106,24",,,,,,,TSC196,,,,,,4,Color,Blanco,,1,,,,,,,,,
47492,variation,,Tubo de hierro cuadrado 125x125x4 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"106,24",,,,,,,TSC196,,,,,,5,Color,Negro,,1,,,,,,,,,
47493,variation,,Tubo de hierro cuadrado 125x125x5 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"130,44",,,,,,,TSC197,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47494,variation,,Tubo de hierro cuadrado 125x125x5 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"130,44",,,,,,,TSC197,,,,,,2,Color,Oxido,,1,,,,,,,,,
47495,variation,,Tubo de hierro cuadrado 125x125x5 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"130,44",,,,,,,TSC197,,,,,,3,Color,Hierro,,1,,,,,,,,,
47496,variation,,Tubo de hierro cuadrado 125x125x5 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"130,44",,,,,,,TSC197,,,,,,4,Color,Blanco,,1,,,,,,,,,
47497,variation,,Tubo de hierro cuadrado 125x125x5 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"130,44",,,,,,,TSC197,,,,,,5,Color,Negro,,1,,,,,,,,,
47502,variation,,Tubo de hierro cuadrado 125x125x6 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"154,7",,,,,,,TSC198,,,,,,5,Color,Negro,,1,,,,,,,,,
47498,variation,,Tubo de hierro cuadrado 125x125x6 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"154,7",,,,,,,TSC198,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47499,variation,,Tubo de hierro cuadrado 125x125x6 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"154,7",,,,,,,TSC198,,,,,,2,Color,Oxido,,1,,,,,,,,,
47500,variation,,Tubo de hierro cuadrado 125x125x6 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"154,7",,,,,,,TSC198,,,,,,3,Color,Hierro,,1,,,,,,,,,
47501,variation,,Tubo de hierro cuadrado 125x125x6 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"154,7",,,,,,,TSC198,,,,,,4,Color,Blanco,,1,,,,,,,,,
47503,variation,,Tubo de hierro cuadrado 125x125x10 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"238,8",,,,,,,TSC199,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47504,variation,,Tubo de hierro cuadrado 125x125x10 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"238,8",,,,,,,TSC199,,,,,,2,Color,Oxido,,1,,,,,,,,,
47505,variation,,Tubo de hierro cuadrado 125x125x10 mm. - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"238,8",,,,,,,TSC199,,,,,,3,Color,Hierro,,1,,,,,,,,,
47506,variation,,Tubo de hierro cuadrado 125x125x10 mm. - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"238,8",,,,,,,TSC199,,,,,,4,Color,Blanco,,1,,,,,,,,,
47507,variation,,Tubo de hierro cuadrado 125x125x10 mm. - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"238,8",,,,,,,TSC199,,,,,,5,Color,Negro,,1,,,,,,,,,
47508,variation,,Tubo de hierro cuadrado 125x125x12 mm. - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"273,62",,,,,,,TSC200,,,,,,1,Color,Personalizado,,1,,,,,,,,,
47509,variation,,Tubo de hierro cuadrado 125x125x12 mm. - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"273,62",,,,,,,TSC200,,,,,,2,Color,Oxido,,1,,,,,,,,,
